ensembl_gene_id,m_measure
PGSC0003DMG400021609,0.011079549391401032
PGSC0003DMG401024306,0.04675900896257382
PGSC0003DMG400010519,0.018166368222954282
PGSC0003DMG400010523,0.017597019871740435
PGSC0003DMG400010579,0.018086259580376157
PGSC0003DMG400011776,0.02311821015728933
PGSC0003DMG400011704,0.020155395609707586
PGSC0003DMG400021536,0.022770322821972167
PGSC0003DMG401025508,0.02076061114818356
PGSC0003DMG400010726,0.01818605729170069
PGSC0003DMG401022694,0.02103457084068885
PGSC0003DMG400010737,0.018225194618454746
PGSC0003DMG400010712,0.04936730821794491
PGSC0003DMG400021620,0.010126410024193969
PGSC0003DMG400011624,0.008860058696918775
PGSC0003DMG401024846,0.0400748492084618
PGSC0003DMG401027957,0.04223459939095488
PGSC0003DMG400021533,0.010251721078047967
PGSC0003DMG400010857,0.043003034432197496
PGSC0003DMG400011603,0.024461749400041737
PGSC0003DMG400021553,0.010901433597622013
PGSC0003DMG401028118,0.020115598787033437
PGSC0003DMG401026906,0.02022776874810158
PGSC0003DMG400021548,0.01035361457149652
PGSC0003DMG400010747,0.01780970678680318
PGSC0003DMG400011354,0.019758366185158045
PGSC0003DMG400011359,0.008763061739964557
PGSC0003DMG400021437,0.0107947613838718
PGSC0003DMG400010719,0.043600685221694385
PGSC0003DMG400021469,0.010825745450435378
PGSC0003DMG401025733,0.021008301738113862
PGSC0003DMG400011503,0.023001100861767498
PGSC0003DMG401023121,0.019841438153116998
PGSC0003DMG400021443,0.010447355662044978
PGSC0003DMG400011553,0.02345135773163606
PGSC0003DMG400011618,0.00893884827577212
PGSC0003DMG400010752,0.03915336698194013
PGSC0003DMG400010663,0.01816096353690361
PGSC0003DMG400011453,0.020336119280832638
PGSC0003DMG400010488,0.046527913581567465
PGSC0003DMG400011711,0.009339475074475119
PGSC0003DMG400010814,0.043621190814270225
PGSC0003DMG401024581,0.020392813411444725
PGSC0003DMG400021507,0.010557571118184441
PGSC0003DMG400021428,0.010526541676465577
PGSC0003DMG400010468,0.018045273911594148
PGSC0003DMG400010530,0.01758007540750663
PGSC0003DMG400011546,0.008521011556329233
PGSC0003DMG400021763,0.011135168983064629
PGSC0003DMG400021456,0.010205436827543383
PGSC0003DMG400010794,0.018642125719765756
PGSC0003DMG400021440,0.010105059819547879
PGSC0003DMG400011750,0.010093977932937953
PGSC0003DMG401028052,0.04653849330634178
PGSC0003DMG400010893,0.018449513808540676
PGSC0003DMG401022539,0.020126055714278716
PGSC0003DMG401023052,0.020494516876628965
PGSC0003DMG401023002,0.04378205876685305
PGSC0003DMG400010713,0.021649105493041585
PGSC0003DMG400011727,0.00845760733933998
PGSC0003DMG400010532,0.04296400714478764
PGSC0003DMG400021761,0.02469617814969937
PGSC0003DMG400010674,0.018452255223507068
PGSC0003DMG400021793,0.02314928338205277
PGSC0003DMG400010622,0.019447808281633765
PGSC0003DMG400021716,0.01120353978941954
PGSC0003DMG400021574,0.011041141312588038
PGSC0003DMG401026585,0.04376436954357951
PGSC0003DMG400011716,0.0238261628827587
PGSC0003DMG401022351,0.020083154722998372
PGSC0003DMG400010554,0.018254576718129443
PGSC0003DMG400011726,0.008893646660551603
PGSC0003DMG400010544,0.01974952340524731
PGSC0003DMG401024222,0.02146409586520498
PGSC0003DMG400021658,0.010750604193278267
PGSC0003DMG400011513,0.00843067439848274
PGSC0003DMG400021725,0.016307932705632435
PGSC0003DMG400011585,0.02277145322057759
PGSC0003DMG400011710,0.02199107537882555
PGSC0003DMG400021744,0.023796675400264276
PGSC0003DMG400021660,0.010181517752263702
PGSC0003DMG400011574,0.008717571156649836
PGSC0003DMG401023161,0.019942291604236616
PGSC0003DMG401025754,0.02156796184271873
PGSC0003DMG400021394,0.02510171581389311
PGSC0003DMG400011606,0.00963718146832041
PGSC0003DMG400011518,0.009141571732713703
PGSC0003DMG400010748,0.018395754007192757
PGSC0003DMG400021555,0.010390229933647958
PGSC0003DMG400010592,0.04942864957063094
PGSC0003DMG400011408,0.009371763875767066
PGSC0003DMG400011767,0.008715283293556888
PGSC0003DMG400010603,0.01912817269264655
PGSC0003DMG400021517,0.010948509127150395
PGSC0003DMG400021680,0.01069766730816416
PGSC0003DMG400011545,0.008431084366991047
PGSC0003DMG400010482,0.018734440755684638
PGSC0003DMG400011630,0.014194375485530084
PGSC0003DMG401025083,0.02385109324120359
PGSC0003DMG400010762,0.0477542271183486
PGSC0003DMG400021798,0.02155656766811874
PGSC0003DMG400010578,0.03256020179161659
PGSC0003DMG400010924,0.03881295628372244
PGSC0003DMG400010723,0.04986291266604012
PGSC0003DMG401028242,0.041173408661399
PGSC0003DMG400010906,0.018129964337301095
PGSC0003DMG400021568,0.010106120961337336
PGSC0003DMG400011758,0.00891101738447339
PGSC0003DMG400010642,0.04899620451656073
PGSC0003DMG400011682,0.02156283899221277
PGSC0003DMG401023760,0.02187397169030231
PGSC0003DMG401022784,0.03960818989221069
PGSC0003DMG400011572,0.021535790623328922
PGSC0003DMG400021623,0.022963006428764737
PGSC0003DMG400011549,0.009098954909233896
PGSC0003DMG400021592,0.010176774058397705
PGSC0003DMG400010899,0.0178465986730263
PGSC0003DMG400011465,0.02012754640913567
PGSC0003DMG400021541,0.0166120035620484
PGSC0003DMG400010760,0.048814043153488515
PGSC0003DMG400021832,0.010343733932418695
PGSC0003DMG400011548,0.014066075243814561
PGSC0003DMG400021778,0.022723100818258294
PGSC0003DMG401022797,0.020161158265078746
PGSC0003DMG401023904,0.02011254001221928
PGSC0003DMG401026747,0.03964430193438578
PGSC0003DMG400010655,0.01821892875492772
PGSC0003DMG400010904,0.04338755017538932
PGSC0003DMG401028595,0.042618292231224854
PGSC0003DMG400021524,0.010240918606867974
PGSC0003DMG400021452,0.010655768526615404
PGSC0003DMG401028313,0.02041930099793501
PGSC0003DMG400010678,0.017705131135257988
PGSC0003DMG401025869,0.04796911960461467
PGSC0003DMG400010543,0.018228459118999365
PGSC0003DMG400010854,0.041322200992035624
PGSC0003DMG400011644,0.008413695333796073
PGSC0003DMG400010676,0.01881547117711708
PGSC0003DMG400011786,0.008301297889926
PGSC0003DMG400011729,0.008607183752553491
PGSC0003DMG401025557,0.02004819729655084
PGSC0003DMG400021435,0.010205874657989146
PGSC0003DMG400010717,0.01790100276270838
PGSC0003DMG400021738,0.010517765962221785
PGSC0003DMG400010620,0.01756644488178368
PGSC0003DMG401027084,0.020481238795762077
PGSC0003DMG400011597,0.0085834310528432
PGSC0003DMG400011397,0.0085266301150314
PGSC0003DMG401023454,0.020207889901355757
PGSC0003DMG401022886,0.021046453495089424
PGSC0003DMG400011491,0.008421658275521458
PGSC0003DMG401027355,0.020621283795921302
PGSC0003DMG400010460,0.04773970830400652
PGSC0003DMG401026834,0.04071764164545066
PGSC0003DMG400021552,0.010246047591526242
PGSC0003DMG400021768,0.022304569938545037
PGSC0003DMG400011615,0.021922041458359146
PGSC0003DMG400010668,0.0424324597004664
PGSC0003DMG400021439,0.010377505784838745
PGSC0003DMG400021801,0.023794739393638648
PGSC0003DMG401022708,0.05279378986677597
PGSC0003DMG400021506,0.010347950637639066
PGSC0003DMG400010840,0.01813289074594759
PGSC0003DMG401028184,0.020630110865053924
PGSC0003DMG400021654,0.02458378150188465
PGSC0003DMG400011660,0.022780402474888974
PGSC0003DMG400010855,0.01801443099975586
PGSC0003DMG400010495,0.04271464842219018
PGSC0003DMG401024654,0.03961876323789258
PGSC0003DMG400010727,0.01904525884417786
PGSC0003DMG400010827,0.01808790379144675
PGSC0003DMG401028577,0.02126388007581832
PGSC0003DMG400011725,0.008432042021584232
PGSC0003DMG401026923,0.04447658245380108
PGSC0003DMG400011715,0.01947365857921976
PGSC0003DMG400010528,0.017843315035204425
PGSC0003DMG400010526,0.04248787168675043
PGSC0003DMG401027015,0.020146617123913208
PGSC0003DMG400011686,0.009052403184129719
PGSC0003DMG401026939,0.020212463710619057
PGSC0003DMG400021557,0.011021704825017608
PGSC0003DMG400010512,0.019649958530796013
PGSC0003DMG400021688,0.01634921136005892
PGSC0003DMG400021676,0.011971943366507656
PGSC0003DMG400011604,0.008363423642013626
PGSC0003DMG400010681,0.01774895071584644
PGSC0003DMG400021624,0.010107980546648793
PGSC0003DMG400011722,0.013468992331987232
PGSC0003DMG400011708,0.009347391048934504
PGSC0003DMG400011580,0.009155048949889628
PGSC0003DMG401028079,0.020050658031450865
PGSC0003DMG400021784,0.0170796176228977
PGSC0003DMG400021822,0.016037189502747906
PGSC0003DMG400011693,0.019713497321076304
PGSC0003DMG400021408,0.01030409913230221
PGSC0003DMG400010688,0.020450456485301756
PGSC0003DMG400021425,0.01047003209491405
PGSC0003DMG400010789,0.01925266546549207
PGSC0003DMG400010716,0.043787968995977804
PGSC0003DMG401023527,0.019930139433181407
PGSC0003DMG400011763,0.009142147280736042
PGSC0003DMG400011590,0.008757272029360864
PGSC0003DMG401028027,0.02088312002328726
PGSC0003DMG400021554,0.010214900333614699
PGSC0003DMG400010923,0.01835487678298185
PGSC0003DMG400011600,0.02069296064679332
PGSC0003DMG400010876,0.04812017013396706
PGSC0003DMG401025018,0.04424362118826263
PGSC0003DMG400021423,0.010515002854081346
PGSC0003DMG400010539,0.04381571804799364
PGSC0003DMG400011409,0.013789968219941764
PGSC0003DMG400011508,0.009187861555605779
PGSC0003DMG401023118,0.020939452193652508
PGSC0003DMG400011610,0.019953119535876036
PGSC0003DMG400011594,0.02239204209316553
PGSC0003DMG401026039,0.020262104213038416
PGSC0003DMG400011746,0.024114048341677862
PGSC0003DMG401024332,0.04511310743248981
PGSC0003DMG400021800,0.019171055648880133
PGSC0003DMG400021653,0.010151721400291176
PGSC0003DMG401028367,0.022450624102334116
PGSC0003DMG400010497,0.04043412607250405
PGSC0003DMG400011554,0.01520211947382193
PGSC0003DMG400021575,0.021807256644476636
PGSC0003DMG400021576,0.02347851595615903
PGSC0003DMG400011564,0.02084118137773568
PGSC0003DMG400011639,0.009339119237731017
PGSC0003DMG400011627,0.009152589138839798
PGSC0003DMG401024369,0.040596273033116574
PGSC0003DMG400010675,0.017642895114860408
PGSC0003DMG401027896,0.020197881105352804
PGSC0003DMG401024472,0.01996344945901214
PGSC0003DMG400010619,0.017750301488665833
PGSC0003DMG400021715,0.023312231137079868
PGSC0003DMG401023552,0.04184394058176506
PGSC0003DMG400021700,0.02096875561696659
PGSC0003DMG400021627,0.022601941193085482
PGSC0003DMG400011733,0.01997813796360226
PGSC0003DMG400010621,0.05061014360408719
PGSC0003DMG400010780,0.04497183924135954
PGSC0003DMG401026018,0.0215909664447491
PGSC0003DMG401026002,0.04025673308101386
PGSC0003DMG401024850,0.02066785436011477
PGSC0003DMG400011422,0.02021009575743508
PGSC0003DMG400011551,0.022448421917694042
PGSC0003DMG400021493,0.011004404950022499
PGSC0003DMG401026561,0.049241215887675716
PGSC0003DMG401024975,0.04584806499672574
PGSC0003DMG400011401,0.008531537796300719
PGSC0003DMG400021736,0.010490119755765632
PGSC0003DMG400010777,0.045669466356768655
PGSC0003DMG401024988,0.02083043828855789
PGSC0003DMG400021457,0.020947545518063146
PGSC0003DMG400010781,0.018022896055393794
PGSC0003DMG400021432,0.023293732402718724
PGSC0003DMG400011395,0.009190849947411947
PGSC0003DMG400021767,0.0101461084139765
PGSC0003DMG400010844,0.01796503609239457
PGSC0003DMG400021582,0.01025535825496922
PGSC0003DMG400011379,0.02579414545992181
PGSC0003DMG400021694,0.023522819620938055
PGSC0003DMG401027258,0.01990450505030195
PGSC0003DMG401028300,0.03961498362563526
PGSC0003DMG400010484,0.031140895192838434
PGSC0003DMG400021821,0.01645743986202998
PGSC0003DMG400011670,0.00837748038748867
PGSC0003DMG401024742,0.021878306283599956
PGSC0003DMG400010547,0.043243851550048014
PGSC0003DMG401022702,0.022470847420070484
PGSC0003DMG400010816,0.019066553849440355
PGSC0003DMG400010745,0.018010536563835017
PGSC0003DMG400010671,0.01820903318781518
PGSC0003DMG401025662,0.02057067048190828
PGSC0003DMG400011431,0.009050245078059788
PGSC0003DMG400011558,0.009137335922164789
PGSC0003DMG400010607,0.040580487968929636
PGSC0003DMG400010805,0.018225129232757466
PGSC0003DMG400010562,0.04203372814982233
PGSC0003DMG401023899,0.04661844247160947
PGSC0003DMG401025427,0.044828871022100036
PGSC0003DMG401025742,0.019843769711395568
PGSC0003DMG400010639,0.046293957177611894
PGSC0003DMG400010629,0.042678689478233105
PGSC0003DMG400010561,0.01769031888266471
PGSC0003DMG400011482,0.022439486992379062
PGSC0003DMG400011768,0.00906231566542178
PGSC0003DMG400011643,0.008582280752853878
PGSC0003DMG400011703,0.008473387544660616
PGSC0003DMG400011385,0.023354877414607844
PGSC0003DMG400011721,0.00921606977714322
PGSC0003DMG400011473,0.00850351505566121
PGSC0003DMG400021807,0.010845888835161875
PGSC0003DMG400021605,0.010064469753004275
PGSC0003DMG401023713,0.03980316047285711
PGSC0003DMG400011449,0.009440881382045841
PGSC0003DMG400010591,0.04010297781647647
PGSC0003DMG400011531,0.010375958253226814
PGSC0003DMG400011370,0.008941059717550898
PGSC0003DMG400011765,0.023527912783105304
PGSC0003DMG401023991,0.020274940541755396
PGSC0003DMG401025960,0.021030976222111628
PGSC0003DMG400010785,0.04701901439041597
PGSC0003DMG400021551,0.010615906850722476
PGSC0003DMG400011668,0.008381160551399142
PGSC0003DMG401027064,0.04871679388958475
PGSC0003DMG401028122,0.019957159673888548
PGSC0003DMG400010751,0.017758219537128972
PGSC0003DMG400011680,0.019643512910514922
PGSC0003DMG400021608,0.010517024834685413
PGSC0003DMG401023336,0.021065943217197788
PGSC0003DMG400011658,0.00847411673136665
PGSC0003DMG400021611,0.010267778310632468
PGSC0003DMG400011628,0.009516852924939189
PGSC0003DMG400021528,0.01013346387070288
PGSC0003DMG400010493,0.017769743367581064
PGSC0003DMG401027680,0.042335727143048445
PGSC0003DMG401022374,0.020650225738219195
PGSC0003DMG400021569,0.011133892110273715
PGSC0003DMG400011346,0.022147328308309257
PGSC0003DMG400011483,0.008812220546359412
PGSC0003DMG400021665,0.010278245642507613
PGSC0003DMG400021691,0.01498891515206415
PGSC0003DMG401027687,0.04254284032611145
PGSC0003DMG400021414,0.010573866371320365
PGSC0003DMG400021617,0.024277761901957365
PGSC0003DMG400021455,0.010544127335333466
PGSC0003DMG400011507,0.008553829734432876
PGSC0003DMG400011448,0.00874713506045843
PGSC0003DMG401027812,0.0201711303813003
PGSC0003DMG400021426,0.016299242965367083
PGSC0003DMG401023104,0.04025610155086454
PGSC0003DMG401025906,0.020756726280901344
PGSC0003DMG400011706,0.022974692521389815
PGSC0003DMG400021827,0.02070628661345162
PGSC0003DMG400010550,0.01858635809907945
PGSC0003DMG400021749,0.01042324792164594
PGSC0003DMG400011509,0.02164460183782052
PGSC0003DMG400011420,0.0210195391723429
PGSC0003DMG400010660,0.020067691802978516
PGSC0003DMG400021442,0.010270563708322872
PGSC0003DMG400011724,0.024106489000017932
PGSC0003DMG400021531,0.010678635216714544
PGSC0003DMG401022475,0.024070412817607356
PGSC0003DMG400011511,0.008568642732496055
PGSC0003DMG401028453,0.020389017851456352
PGSC0003DMG401022613,0.020155039120677322
PGSC0003DMG400011525,0.019987392903170323
PGSC0003DMG400010831,0.04463096605894159
PGSC0003DMG400021639,0.019998943666384893
PGSC0003DMG400011692,0.00983041514936393
PGSC0003DMG400010600,0.04299551667178355
PGSC0003DMG400011747,0.02171067602447357
PGSC0003DMG400010779,0.018204274384871773
PGSC0003DMG400010466,0.018080290344646543
PGSC0003DMG401025422,0.020484520838810846
PGSC0003DMG401023851,0.021355734222310043
PGSC0003DMG400011596,0.02499936379255954
PGSC0003DMG400011731,0.008651410199962992
PGSC0003DMG400011470,0.009724455405157277
PGSC0003DMG400010461,0.01789883068174024
PGSC0003DMG400010465,0.02044827005137568
PGSC0003DMG400021404,0.022217478298384677
PGSC0003DMG400010754,0.0422932647143718
PGSC0003DMG400011345,0.025121034485270862
PGSC0003DMG400011472,0.021617843233086232
PGSC0003DMG400010718,0.05052266392022072
PGSC0003DMG400010573,0.04539046399170738
PGSC0003DMG400011694,0.008716135868843091
PGSC0003DMG401028515,0.02007708342179008
PGSC0003DMG401024252,0.01995911486571449
PGSC0003DMG401025870,0.020802576007651646
PGSC0003DMG400021558,0.010165361808815066
PGSC0003DMG401026622,0.019842146232375332
PGSC0003DMG400010597,0.03684739205350844
PGSC0003DMG400010575,0.017668757550293786
PGSC0003DMG401024842,0.022737112332347244
PGSC0003DMG400011369,0.024167649933014172
PGSC0003DMG400011659,0.019325203808002758
PGSC0003DMG400010477,0.03344939943141363
PGSC0003DMG400021635,0.010218902103888969
PGSC0003DMG401024293,0.028668043206766695
PGSC0003DMG400021465,0.023218107143905205
PGSC0003DMG400011642,0.021745839381655786
PGSC0003DMG401024899,0.02080439245421751
PGSC0003DMG400010753,0.019057973970138906
PGSC0003DMG400010506,0.018601939032309032
PGSC0003DMG401023186,0.04726588207742442
PGSC0003DMG400021787,0.022626474027044586
PGSC0003DMG400010473,0.017644110331965928
PGSC0003DMG400011389,0.015609521499659263
PGSC0003DMG400021446,0.010102650159985474
PGSC0003DMG401024817,0.020879302136475427
PGSC0003DMG400021637,0.010330052129016297
PGSC0003DMG400010471,0.01898546761094926
PGSC0003DMG401026960,0.020206545507628782
PGSC0003DMG400010616,0.01785052181486302
PGSC0003DMG400021783,0.02041505612992683
PGSC0003DMG400010615,0.019197709584315884
PGSC0003DMG400011510,0.008392789328038592
PGSC0003DMG400011479,0.008385877975438393
PGSC0003DMG400010813,0.04310118314813212
PGSC0003DMG400011457,0.02279839014171161
PGSC0003DMG401027033,0.02005672773788605
PGSC0003DMG400021417,0.010161755678052695
PGSC0003DMG400021663,0.010314999518290983
PGSC0003DMG401026981,0.020633061195296985
PGSC0003DMG400021796,0.010351830611443878
PGSC0003DMG400011601,0.020595502773788018
PGSC0003DMG400011352,0.008678316074938129
PGSC0003DMG400011748,0.02014158245717146
PGSC0003DMG400021824,0.020215047221748977
PGSC0003DMG401022350,0.02102385237065446
PGSC0003DMG400011751,0.011047583788583592
PGSC0003DMG401027528,0.01996597079529013
PGSC0003DMG400010624,0.017519802552800515
PGSC0003DMG401022603,0.021704901819643768
PGSC0003DMG400011649,0.02235400656825911
PGSC0003DMG401025314,0.02067168181556523
PGSC0003DMG400021659,0.010155130109325275
PGSC0003DMG400010557,0.024791358705348394
PGSC0003DMG401025764,0.041117275837671795
PGSC0003DMG400010742,0.0409722280342842
PGSC0003DMG400021636,0.010291506332626725
PGSC0003DMG400010646,0.017798521048249208
PGSC0003DMG400010509,0.01852401682365698
PGSC0003DMG400021612,0.010655472394022997
PGSC0003DMG400011777,0.023641471671739682
PGSC0003DMG400010680,0.04286609764481867
PGSC0003DMG400011719,0.009786951322985411
PGSC0003DMG400011451,0.008645202560297436
PGSC0003DMG400010559,0.018040680965053596
PGSC0003DMG400011614,0.021926583750220094
PGSC0003DMG400010587,0.018043490955263475
PGSC0003DMG400011576,0.023406105168872763
PGSC0003DMG401026661,0.021126472830373708
PGSC0003DMG400010503,0.04937513217479489
PGSC0003DMG400010787,0.048909576441531995
PGSC0003DMG401026234,0.020402568638524084
PGSC0003DMG400010788,0.018398150951168608
PGSC0003DMG400021545,0.011046466922919222
PGSC0003DMG401027501,0.020115978343032276
PGSC0003DMG400011759,0.009081616823581702
PGSC0003DMG400011575,0.00879935310758613
PGSC0003DMG400010701,0.04367417236634322
PGSC0003DMG400010868,0.0482096145782981
PGSC0003DMG400011376,0.008887911081712115
PGSC0003DMG400021424,0.010285330535175406
PGSC0003DMG400011355,0.02374692194051854
PGSC0003DMG400021697,0.020266402344870846
PGSC0003DMG401024041,0.019797068375807542
PGSC0003DMG400011608,0.018542617708693362
PGSC0003DMG400010772,0.017689274306281356
PGSC0003DMG400010560,0.01802843948670454
PGSC0003DMG400010589,0.04455760011704869
PGSC0003DMG400010891,0.018311588261837146
PGSC0003DMG400010817,0.028028427557801723
PGSC0003DMG400010630,0.017783212821220473
PGSC0003DMG400011749,0.010281342297842189
PGSC0003DMG400011701,0.008807601833184294
PGSC0003DMG400011438,0.019782529649431994
PGSC0003DMG400021779,0.021573907345881646
PGSC0003DMG401028529,0.04665846489743644
PGSC0003DMG400011419,0.008435590836360977
PGSC0003DMG400010697,0.01776759042389018
PGSC0003DMG400021436,0.010274863999355616
PGSC0003DMG400021698,0.022832724009212945
PGSC0003DMG400011415,0.008557047390181552
PGSC0003DMG400011764,0.021235572674835664
PGSC0003DMG401027917,0.020062708137027395
PGSC0003DMG400010887,0.041361515338604264
PGSC0003DMG400011433,0.008549315304509388
PGSC0003DMG400010877,0.04064121054965118
PGSC0003DMG400010771,0.042168917065878775
PGSC0003DMG400010833,0.018576183446673646
PGSC0003DMG400011543,0.008713684814402177
PGSC0003DMG400021550,0.010617844449458815
PGSC0003DMG400011655,0.009701454977758341
PGSC0003DMG400011650,0.008708913258598723
PGSC0003DMG401022530,0.0204237982580893
PGSC0003DMG400011598,0.008656721481297768
PGSC0003DMG400011413,0.008304359518824913
PGSC0003DMG400011691,0.019275580901335396
PGSC0003DMG400021781,0.010344876271854458
PGSC0003DMG401025807,0.046498260370465026
PGSC0003DMG400010724,0.028884144531045867
PGSC0003DMG400011425,0.02300233474756919
PGSC0003DMG400010498,0.0419358728721389
PGSC0003DMG400011754,0.009072283870588758
PGSC0003DMG400021599,0.02279651145107161
PGSC0003DMG401028427,0.03220342553180197
PGSC0003DMG401023504,0.020110438101267735
PGSC0003DMG400010832,0.04305476249261046
PGSC0003DMG400010641,0.02341051324952805
PGSC0003DMG401026447,0.022328234835213245
PGSC0003DMG400010778,0.017983257969884966
PGSC0003DMG400010859,0.030217706559095097
PGSC0003DMG401022631,0.019949732815541552
PGSC0003DMG400011501,0.008473904184586616
PGSC0003DMG400021737,0.011996625858873676
PGSC0003DMG400011779,0.00834880010512516
PGSC0003DMG400011530,0.012430435429033333
PGSC0003DMG401026086,0.02009080803912619
PGSC0003DMG400021657,0.010153631137090056
PGSC0003DMG400011492,0.008371399320624707
PGSC0003DMG400010842,0.017958368346045247
PGSC0003DMG400010601,0.01941257974375849
PGSC0003DMG400011732,0.019519759736992482
PGSC0003DMG400010462,0.018510973174436434
PGSC0003DMG400010905,0.04632244620434815
PGSC0003DMG401026219,0.02083882520031371
PGSC0003DMG400021526,0.022383970091856383
PGSC0003DMG401024077,0.045644294458089464
PGSC0003DMG401027811,0.021208433004525993
PGSC0003DMG400010836,0.01853575594847816
PGSC0003DMG401024510,0.02216426664371554
PGSC0003DMG400011477,0.008643556317821368
PGSC0003DMG400011555,0.00913238525390625
PGSC0003DMG401028564,0.019899684051207477
PGSC0003DMG400010476,0.019488862525659262
PGSC0003DMG400021474,0.02029234260469924
PGSC0003DMG400010799,0.017992085039017593
PGSC0003DMG400021585,0.01986747194013134
PGSC0003DMG400021400,0.010514688412215754
PGSC0003DMG400021628,0.010781955241360927
PGSC0003DMG400010627,0.04213529605929269
PGSC0003DMG401026940,0.020741835884425953
PGSC0003DMG401023302,0.04157081655036646
PGSC0003DMG400010491,0.05017657582975152
PGSC0003DMG400021420,0.010824404097160633
PGSC0003DMG400011651,0.02270794710850278
PGSC0003DMG400011752,0.010884324775912328
PGSC0003DMG400011519,0.013597177941731499
PGSC0003DMG400021542,0.01106314826290277
PGSC0003DMG401028588,0.02046333906243876
PGSC0003DMG400011378,0.008723337781648206
PGSC0003DMG401028141,0.045968412954273036
PGSC0003DMG400021561,0.020837809287247953
PGSC0003DMG400011632,0.010064561299370207
PGSC0003DMG400010862,0.04757399224118644
PGSC0003DMG400011475,0.009698386184361224
PGSC0003DMG400021621,0.02388713753880165
PGSC0003DMG401026390,0.020572592183499033
PGSC0003DMG401023116,0.045672384791549635
PGSC0003DMG400021762,0.021839132293038854
PGSC0003DMG400021708,0.010763287743264327
PGSC0003DMG400021754,0.010336376788819174
PGSC0003DMG400011646,0.008507119594312869
PGSC0003DMG401022752,0.049336666247517764
PGSC0003DMG400021703,0.023123921058412784
PGSC0003DMG400010700,0.04718565861118278
PGSC0003DMG400011350,0.02181343721826009
PGSC0003DMG400021717,0.01068366469445332
PGSC0003DMG400011683,0.009206049032322751
PGSC0003DMG400011712,0.008945298712321236
PGSC0003DMG400010823,0.01773919548876708
PGSC0003DMG400011755,0.02304813818063879
PGSC0003DMG401023679,0.02053301629414128
PGSC0003DMG400021614,0.010206345922759857
PGSC0003DMG401026974,0.04464629820756689
PGSC0003DMG400011657,0.00846450117872235
PGSC0003DMG400010869,0.018031346758073788
PGSC0003DMG400010527,0.01868276691755722
PGSC0003DMG401026150,0.02007450626845344
PGSC0003DMG400010635,0.01881118602178567
PGSC0003DMG400011502,0.008773755947616145
PGSC0003DMG400010886,0.039204482649481016
